日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2020/11/23,外資及陸資,239717,181910,247379,200412,-7662,-18502,159613,175431,241749,166808,-82136,8623
2020/11/24,自營商,305324,34694,316930,37614,-11606,-2920,247712,100479,234974,34867,12738,65612
2020/11/24,投信,504,1380,744,387,-240,993,14503,32548,42154,103917,-27651,-71369
2020/11/24,外資及陸資,263253,190733,269635,190843,-6382,-110,159617,174764,248135,166377,-88518,8387
2020/11/25,自營商,524026,52318,529098,57931,-5072,-5613,218512,98599,186511,39118,32001,59481
2020/11/25,投信,1199,3262,162,418,1037,2844,14376,31986,40990,100057,-26614,-68071
2020/11/25,外資及陸資,359076,232596,358655,230236,421,2360,149926,185258,236038,174374,-86112,10884
2020/11/26,自營商,283260,35804,275677,36045,7583,-241,251855,101842,212280,42133,39575,59709
2020/11/26,投信,1944,5213,67,149,1877,5064,14632,32857,39369,96496,-24737,-63639
2020/11/26,外資及陸資,241372,191342,242243,201249,-871,-9907,169542,191017,256525,189895,-86983,1122
2020/11/27,自營商,250447,32736,243740,31127,6707,1609,282746,105992,236443,44593,46303,61399
2020/11/27,投信,199,552,17,47,182,505,14628,32938,39183,96240,-24555,-63302
2020/11/27,外資及陸資,217073,181861,219644,177658,-2571,4203,178229,192578,267783,187199,-89554,5379
2020/11/30,自營商,374376,53674,405601,46522,-31225,7152,291368,110806,277041,43089,14327,67717
2020/11/30,投信,163,452,587,1611,-424,-1159,14584,32441,39563,96168,-24979,-63727
2020/11/30,外資及陸資,357805,265897,371521,281214,-13716,-15317,179897,185713,280404,196066,-100507,-10353
2020/12/01,自營商,338594,35881,340229,38778,-1635,-2897,298299,110501,285694,44903,12605,65598
2020/12/01,投信,1741,4615,55,152,1686,4463,14785,33160,38078,93149,-23293,-59989
2020/12/01,外資及陸資,307523,207635,309264,216150,-1741,-8515,184093,187875,286341,206905,-102248,-19030
2020/12/02,自營商,503114,47137,475105,46357,28009,780,245581,108250,233099,41240,12482,67010
2020/12/02,投信,1201,3021,154,393,1047,2628,14949,33521,37195,91238,-22246,-57717
2020/12/02,外資及陸資,403152,235932,401382,229546,1770,6386,185765,194203,287967,207136,-102202,-12933
2020/12/03,自營商,263457,37572,268525,35874,-5068,1698,263286,111998,255886,43170,7400,68828
2020/12/03,投信,539,1062,68,187,471,875,15232,33931,37007,90886,-21775,-56955
2020/12/03,外資及陸資,287766,246509,290445,246550,-2679,-41,191802,188917,296683,201878,-104881,-12961
2020/12/04,自營商,306999,52531,314036,51770,-7037,761,286948,120717,287121,50436,-173,70281
2020/12/04,投信,1746,4403,686,1912,1060,2491,15495,34537,36210,89629,-20715,-55092
2020/12/04,外資及陸資,283266,229841,286414,234183,-3148,-4342,209094,203490,317123,220792,-108029,-17302
2020/12/07,自營商,375181,47710,373909,43105,1272,4605,303072,127274,302367,51809,705,75465
2020/12/07,投信,611,1290,42,119,569,1171,15786,35137,35932,89413,-20146,-54276
2020/12/07,外資及陸資,385457,252862,405896,269250,-20439,-16388,207497,190831,335966,224936,-128469,-34105
2020/12/08,自營商,408325,45065,393824,45956,14501,-891,326183,131019,311113,55736,15070,75283
2020/12/08,投信,1638,4176,542,1544,1096,2632,16231,36206,35281,88321,-19050,-52115
2020/12/08,外資及陸資,335475,234272,341269,237275,-5794,-3003,215796,191272,350056,228723,-134260,-37451
2020/12/09,自營商,439107,45535,435426,41100,3681,4435,268516,130176,277516,50276,-9000,79900
2020/12/09,投信,1087,2990,484,1262,603,1728,16369,36712,34856,87421,-18487,-50709
2020/12/09,外資及陸資,393598,211499,410886,230026,-17288,-18527,201125,185086,352798,241437,-151673,-56351
2020/12/10,自營商,301378,48477,307178,48549,-5800,-72,301925,134130,316933,55129,-15008,79001
2020/12/10,投信,570,1537,1045,2919,-475,-1382,16579,36869,35541,88387,-18962,-51518
2020/12/10,外資及陸資,375327,295614,378755,295941,-3428,-327,210616,184198,363311,240103,-152695,-55905
2020/12/11,自營商,382688,63134,385477,59587,-2789,3547,308136,138319,325943,55635,-17807,82684
2020/12/11,投信,9230,22151,9351,22421,-121,-270,16410,36339,35493,88132,-19083,-51793
2020/12/11,外資及陸資,521555,380251,522777,381805,-1222,-1554,214160,182787,368077,240135,-153917,-57348
2020/12/14,自營商,281887,50169,281364,46893,523,3276,324752,141438,342068,55813,-17316,85625
2020/12/14,投信,20063,52971,20113,52891,-50,80,16580,36598,35713,88167,-19133,-51569
2020/12/14,外資及陸資,426906,342117,447976,356014,-21070,-13897,207571,171010,382543,242004,-174972,-70994
2020/12/15,自營商,437937,85377,435584,83580,2353,1797,325121,140297,340178,53347,-15057,86950
2020/12/15,投信,19964,46192,20132,46477,-168,-285,17261,38153,36562,89646,-19301,-51493
2020/12/15,外資及陸資,492478,402541,489796,387884,2682,14657,217047,186264,389334,241863,-172287,-55599
2020/12/16,自營商,530733,67395,464408,80155,66325,-12760,193699,107820,150476,32978,43223,74842
2020/12/16,投信,1770,4732,96,238,1674,4494,17762,40098,33864,87869,-16102,-47771
2020/12/16,外資及陸資,365669,238237,365797,233100,-128,5137,94300,144494,284081,204887,-189781,-60393
2020/12/17,自營商,214681,35157,228728,30747,-14047,4410,220445,111029,191315,31836,29130,79193
2020/12/17,投信,115,325,336,952,-221,-627,17573,39554,33896,87934,-16323,-48380
2020/12/17,外資及陸資,269379,224241,287457,240344,-18078,-16103,99698,139579,307527,215978,-207829,-76399
2020/12/18,自營商,173111,20892,156857,22797,16254,-1905,245206,110603,199721,33567,45485,77036
2020/12/18,投信,10,28,78,195,-68,-167,17508,39254,33899,87632,-16391,-48378
2020/12/18,外資及陸資,211593,177432,214437,176698,-2844,734,109484,145691,320157,221116,-210673,-75425
2020/12/21,自營商,344638,40540,339510,38278,5128,2262,260492,113686,209674,33341,50818,80345
2020/12/21,投信,754,2157,1687,252,-933,1905,17664,40179,34988,87251,-17324,-47072
2020/12/21,外資及陸資,327739,267408,329458,259149,-1719,8259,121202,155158,333594,223128,-212392,-67970
2020/12/22,自營商,412295,45909,423671,48080,-11376,-2171,262560,112629,223154,35912,39406,76717
2020/12/22,投信,101,288,1049,2949,-948,-2661,17523,39053,35795,87923,-18272,-48870
2020/12/22,外資及陸資,498100,340936,518781,350841,-20681,-9905,117035,144577,350109,220813,-233074,-76236
2020/12/23,自營商,480166,35498,468697,37218,11469,-1720,228641,111283,183229,35906,45412,75377
2020/12/23,投信,786,2190,68,123,718,2067,17631,39583,35185,86621,-17554,-47038
2020/12/23,外資及陸資,392723,259193,385668,261060,7055,-1867,117231,140229,337866,219105,-220635,-78876
2020/12/24,自營商,212928,26873,208872,27641,4056,-768,250616,111719,198902,36434,51714,75285
2020/12/24,投信,348,991,4,2,344,989,17743,40258,34953,86735,-17210,-46477
2020/12/24,外資及陸資,240607,211828,232786,203466,7821,8362,132135,147608,343405,218547,-211270,-70939
2020/12/25,自營商,215025,30472,224814,26977,-9789,3495,259803,115646,217920,36473,41883,79173
2020/12/25,投信,409,1171,67,192,342,979,17726,40392,34594,86092,-16868,-45700
2020/12/25,外資及陸資,199766,148543,201990,153409,-2224,-4866,137904,145924,351344,222334,-213440,-76410
2020/12/28,自營商,223713,28256,241497,26188,-17784,2068,266386,119479,242326,37488,24060,81991
2020/12/28,投信,670,1865,52,150,618,1715,17775,40897,34025,85305,-16250,-44408
2020/12/28,外資及陸資,184390,138319,190844,146493,-6454,-8174,141119,148043,357335,233684,-216216,-85641
2020/12/29,自營商,285103,33010,297250,30486,-12147,2524,279108,120573,267195,35943,11913,84630
2020/12/29,投信,72,208,57,164,15,44,17788,40988,34023,85421,-16235,-44433
2020/12/29,外資及陸資,258472,168985,262134,170770,-3662,-1785,144664,149694,364613,237149,-219949,-87455
2020/12/30,自營商,419410,34880,378204,39741,41206,-4861,226391,116448,208727,35031,17664,81417
2020/12/30,投信,910,2634,15,12,895,2622,17914,41871,33254,84234,-15340,-42363
2020/12/30,外資及陸資,278661,191831,271840,178681,6821,13150,143994,170355,358268,245498,-214274,-75143
2020/12/31,自營商,205760,34610,223873,29322,-18113,5288,237106,121841,236798,34769,308,87072
2020/12/31,投信,1177,3455,41,115,1136,3340,17934,42063,32138,81201,-14204,-39138
2020/12/31,外資及陸資,254770,197750,266825,209511,-12055,-11761,153344,166075,379686,253446,-226342,-87371
2021/01/04,自營商,344804,56388,333045,52889,11759,3499,271883,128758,259760,36858,12123,91900
2021/01/04,投信,1074,3194,38,113,1036,3081,18106,43148,31274,79725,-13168,-36577
2021/01/04,外資及陸資,341526,269214,340748,273586,778,-4372,167899,168829,393463,262299,-225564,-93470
2021/01/05,自營商,363205,58327,366219,55066,-3014,3261,280552,133714,271238,37785,9314,95929
2021/01/05,投信,140,382,201,599,-61,-217,18113,43437,31342,80489,-13229,-37052
2021/01/05,外資及陸資,403323,309703,406681,311779,-3358,-2076,172745,170736,401667,267314,-228922,-96578
2021/01/06,自營商,827013,107921,844530,108377,-17517,-456,252178,136635,250591,41466,1587,95169
2021/01/06,投信,356,1035,237,680,119,355,18154,43420,31264,79957,-13110,-36537
2021/01/06,外資及陸資,737371,507579,727764,509041,9607,-1462,178108,170625,404181,268148,-226073,-97523
2021/01/07,自營商,352238,73745,349271,69202,2967,4543,283367,142767,279067,41040,4300,101727
2021/01/07,投信,1445,4394,291,884,1154,3510,18208,44517,30164,78325,-11956,-33808
2021/01/07,外資及陸資,432320,370138,413209,372324,19111,-2186,207520,180041,414488,281215,-206968,-101174
2021/01/08,自營商,356387,68633,361281,71903,-4894,-3270,295721,143448,296275,43354,-554,100094
2021/01/08,投信,978,3019,176,539,802,2480,18234,45259,29388,77107,-11154,-31848
2021/01/08,外資及陸資,457979,410829,473521,419976,-15542,-9147,217914,190746,440424,302736,-222510,-111990
2021/01/11,自營商,329944,66539,333062,63816,-3118,2723,313927,150307,317809,46835,-3882,103472
2021/01/11,投信,49,149,1,0,48,149,18257,45569,29363,77443,-11106,-31874
2021/01/11,外資及陸資,443425,394065,446399,403996,-2974,-9931,225459,187586,447505,310727,-222046,-123141
2021/01/12,自營商,419479,70498,420731,71589,-1252,-1091,324785,154377,329810,52065,-5025,102312
2021/01/12,投信,4,12,85,263,-81,-251,18183,45255,29370,77280,-11187,-32025
2021/01/12,外資及陸資,502020,441997,500901,442180,1119,-183,238101,195555,456895,318216,-218794,-122661
2021/01/13,自營商,655860,79237,615952,78219,39908,1018,268895,154634,282545,49392,-13650,105242
2021/01/13,投信,922,2877,130,376,792,2501,18313,46464,28708,76567,-10395,-30103
2021/01/13,外資及陸資,478971,360337,464678,367001,14293,-6664,229937,203838,437838,335287,-207901,-131449
2021/01/14,自營商,218772,60093,246637,57395,-27865,2698,297871,162393,339378,54862,-41507,107531
2021/01/14,投信,1089,3423,1314,4116,-225,-693,18330,46397,28950,77132,-10620,-30735
2021/01/14,外資及陸資,379025,342367,405123,368348,-26098,-25981,228041,186455,458443,343717,-230402,-157262
2021/01/15,自營商,491413,105887,489301,109793,2112,-3906,319764,157304,359572,53926,-39808,103378
2021/01/15,投信,3307,8533,3153,8020,154,513,18269,46041,28735,76080,-10466,-30039
2021/01/15,外資及陸資,727688,678486,726916,663913,772,14573,235124,176955,464733,318641,-229609,-141686
2021/01/18,自營商,469259,96519,473902,91949,-4643,4570,315912,159752,361049,51699,-45137,108053
2021/01/18,投信,20055,56436,20238,56953,-183,-517,18178,45705,28817,76197,-10639,-30492
2021/01/18,外資及陸資,699881,595750,699744,606172,137,-10422,245163,186206,474635,338534,-229472,-152328
2021/01/19,自營商,471764,94812,450631,94770,21133,42,342756,159024,366771,48864,-24015,110160
2021/01/19,投信,21391,55585,20377,52447,1014,3138,18478,47333,28103,75270,-9625,-27937
2021/01/19,外資及陸資,556674,500529,555247,507157,1427,-6628,238977,159854,467016,321605,-228039,-161751
2021/01/20,自營商,625758,116928,637300,117878,-11542,-950,187020,120811,171320,33597,15700,87214
2021/01/20,投信,263,596,735,2292,-472,-1696,18357,46695,26926,76105,-8569,-29410
2021/01/20,外資及陸資,732356,511216,742253,508155,-9897,3061,108672,128290,322890,246118,-214218,-117828
2021/01/21,自營商,413490,80804,421792,77321,-8302,3483,233951,127829,226694,34618,7257,93211
2021/01/21,投信,1612,5182,2897,1286,-1285,3896,18292,47684,28146,73943,-9854,-26259
2021/01/21,外資及陸資,556486,527501,553387,537354,3099,-9853,133140,121965,340661,253192,-207521,-131227
2021/01/22,自營商,259904,58424,277122,57963,-17218,461,252501,130449,262435,37925,-9934,92524
2021/01/22,投信,666,1667,730,2298,-64,-631,18566,47951,28484,74566,-9918,-26615
2021/01/22,外資及陸資,417271,404374,437216,434712,-19945,-30338,140798,118378,365864,278862,-225066,-160484
2021/01/25,自營商,376323,76778,399827,76918,-23504,-140,251916,131282,285486,39508,-33570,91774
2021/01/25,投信,43,137,450,1431,-407,-1294,18422,47260,28747,75044,-10325,-27784
2021/01/25,外資及陸資,559617,463170,561495,469221,-1878,-6051,153105,120659,380049,286148,-226944,-165489
2021/01/26,自營商,537868,94769,538772,96448,-904,-1679,278226,132929,311834,44583,-33608,88346
2021/01/26,投信,16,50,1251,3911,-1235,-3861,18155,45568,29715,76719,-11560,-31151
2021/01/26,外資及陸資,701412,578280,695923,567662,5489,10618,166659,121384,381808,272580,-215149,-151196
2021/01/27,自營商,670602,68338,666825,73094,3777,-4756,225037,128812,241237,45140,-16200,83672
2021/01/27,投信,36,62,167,419,-131,-357,18003,45254,29694,76816,-11691,-31562
2021/01/27,外資及陸資,633653,466137,626370,467131,7283,-994,153655,125047,367192,277559,-213537,-152512
2021/01/28,自營商,345759,79102,346595,80260,-836,-1158,273782,129631,290776,48662,-16994,80969
2021/01/28,投信,91,249,939,2865,-848,-2616,17583,43167,30122,76800,-12539,-33633
2021/01/28,外資及陸資,580318,575855,570799,571753,9519,4102,165994,125256,370027,270434,-204033,-145178
2021/01/29,自營商,433897,90732,439281,93210,-5384,-2478,280552,129447,302985,52547,-22433,76900
2021/01/29,投信,9,2,1159,3475,-1150,-3473,17298,41467,30987,77886,-13689,-36419
2021/01/29,外資及陸資,693742,617607,659362,580797,34380,36810,191768,136976,365042,242552,-173274,-105576
2021/02/01,自營商,418903,75943,407712,73921,11191,2022,307099,132020,318397,51229,-11298,80791
2021/02/01,投信,1369,4181,403,1213,966,2968,17478,42864,30201,77018,-12723,-34154
2021/02/01,外資及陸資,660886,512962,654694,517511,6192,-4549,205773,139782,372789,252468,-167016,-112686
2021/02/02,自營商,515371,89239,494600,90543,20771,-1304,333540,136089,324012,54334,9528,81755
2021/02/02,投信,2314,7179,637,1910,1677,5269,17778,44915,28824,74661,-11046,-29746
2021/02/02,外資及陸資,589766,466669,591838,462663,-2072,4006,213650,146199,382738,257851,-169088,-111652
2021/02/03,自營商,537079,78388,555503,72252,-18424,6136,235114,136698,255346,48788,-20232,87910
2021/02/03,投信,3367,7574,3382,7591,-15,-17,17755,44917,28816,74718,-11061,-29801
2021/02/03,外資及陸資,619326,411198,631552,426293,-12226,-15095,185829,125221,367060,251980,-181231,-126759
2021/02/04,自營商,250867,76816,251797,77589,-930,-773,248329,138452,269484,51789,-21155,86663
2021/02/04,投信,20596,59832,21031,61100,-435,-1268,17757,44572,29253,75485,-11496,-30913
2021/02/04,外資及陸資,449957,475431,460467,473173,-10510,2258,182040,130356,373772,254010,-191732,-123654
2021/02/05,自營商,295968,82844,286002,82098,9966,746,264979,136757,276704,48718,-11725,88039
2021/02/05,投信,18801,48485,18377,47159,424,1326,17746,44683,28818,74490,-11072,-29807
2021/02/05,外資及陸資,450114,476226,452482,480994,-2368,-4768,184179,138371,378282,267691,-194103,-129320
2021/02/17,自營商,555239,99206,520002,101535,35237,-2329,181123,122599,160516,36620,20607,85979
2021/02/17,投信,2476,7824,143,441,2333,7383,18285,48223,24318,71415,-6033,-23192
2021/02/17,外資及陸資,401842,374725,403996,371586,-2154,3139,86246,115999,279284,230828,-193038,-114829
2021/02/18,自營商,274887,54730,293799,55069,-18912,-339,208630,124413,206887,38695,1743,85718
2021/02/18,投信,596,1954,2577,270,-1981,1684,18281,48312,26295,69902,-8014,-21590
2021/02/18,外資及陸資,413300,383189,430642,410728,-17342,-27539,100109,113555,310519,256037,-210410,-142482
2021/02/19,自營商,242338,54119,257719,54725,-15381,-606,223965,126601,237373,42040,-13408,84561
2021/02/19,投信,5,16,375,1221,-370,-1205,18130,47588,26514,70288,-8384,-22700
2021/02/19,外資及陸資,440582,403360,454723,400068,-14141,3292,102649,110156,327209,248437,-224560,-138281
2021/02/22,自營商,342738,62002,341168,60296,1570,1706,252220,129169,264214,42741,-11994,86428
2021/02/22,投信,182,598,16,52,166,546,18280,48253,26498,70521,-8218,-22268
2021/02/22,外資及陸資,501031,404505,514603,420670,-13572,-16165,114981,106176,350416,261138,-235435,-154962
2021/02/23,自營商,355348,63815,357193,64636,-1845,-821,261459,130809,276615,45598,-15156,85211
2021/02/23,投信,232,762,7,23,225,739,18294,48421,26287,70022,-7993,-21601
2021/02/23,外資及陸資,483123,381005,491589,387798,-8466,-6793,118625,109653,362524,271297,-243899,-161644
2021/02/24,自營商,590296,85102,594716,89220,-4420,-4118,225547,126577,224062,46766,1485,79811
2021/02/24,投信,285,58,832,2671,-547,-2613,18402,47165,26942,71053,-8540,-23888
2021/02/24,外資及陸資,698459,505986,723135,511556,-24676,-5570,111575,105533,367446,269703,-255871,-164170
2021/02/25,自營商,275994,67956,266859,64998,9135,2958,255521,131880,244877,48098,10644,83782
